"URL","Title","Visit Count","Last Accessed Date-Time (GMT)","Duration of Last Accessed (in seconds)"
"https://www.google.com/search?newwindow=1&ei=3OeiXcapFJH-rQGc15SwBQ&q=youtube&oq=youtube&gs_l=psy-ab.3..0i131i67j0i67l4j0j0i131l2j0j0i131.18518.19172..19721...0.3..0.48.249.7......0....1..gws-wiz.......0i71.siIpGBZsul8&ved=0ahUKEwjGh6fz75jlAhURfysKHZwrBVYQ4dUDCAs&uact=5","youtube - Google Search","3","2019-10-13 17:01:37","0"
"https://www.google.com/search?q=facebook&oq=facebook&aqs=chrome..69i57j0l5.1236j0j4&sourceid=chrome&ie=UTF-8","facebook - Google Search","3","2019-10-13 17:01:16","0"
"https://www.cpf.gov.sg/members","Central Provident Fund Board (CPFB)","2","2019-10-13 17:00:40","0"
"https://saml.singpass.gov.sg/FIM/sps/SingpassIDPFed/saml20/logininitial?RequestBinding=HTTPArtifact&ResponseBinding=HTTPArtifact&PartnerId=http%3A%2F%2Fweb.cpf.gov.sg%2Fadfs%2Fservices%2Ftrust&Target=RPID%3Dhttps%253a%252f%252fwww.cpf.gov.sg%252feSvc%252fWeb%252f%26wctx%3Drm%253d0%2526id%253dpassive%2526ru%253d%25252feSvc%25252fWeb%25252fPortalServices%25252fWelcomePage&NameIdFormat=Email&esrvcID=CPFeService","SingPass Login","1","2019-10-13 17:00:35","77"
"https://saml.singpass.gov.sg/spauth/TAMOperationHandler?TAM_OP=login&URL=%2FFIM%2Fsps%2FSingpassIDPFed%2Fsaml20%2Flogininitial%3FRequestBinding%3DHTTPArtifact%26ResponseBinding%3DHTTPArtifact%26PartnerId%3Dhttp%253A%252F%252Fweb.cpf.gov.sg%252Fadfs%252Fservices%252Ftrust%26Target%3DRPID%253Dhttps%25253a%25252f%25252fwww.cpf.gov.sg%25252feSvc%25252fWeb%25252f%2526wctx%253Drm%25253d0%252526id%25253dpassive%252526ru%25253d%2525252feSvc%2525252fWeb%2525252fPortalServices%2525252fWelcomePage%26NameIdFormat%3DEmail%26esrvcID%3DCPFeService","SingPass Login","1","2019-10-13 17:00:35","74"
"https://saml.singpass.gov.sg/spauth/login/eservloginpage?URL=%2FFIM%2Fsps%2FSingpassIDPFed%2Fsaml20%2Flogininitial%3FRequestBinding%3DHTTPArtifact%26ResponseBinding%3DHTTPArtifact%26PartnerId%3Dhttp%253A%252F%252Fweb.cpf.gov.sg%252Fadfs%252Fservices%252Ftrust%26Target%3DRPID%253Dhttps%25253a%25252f%25252fwww.cpf.gov.sg%25252feSvc%25252fWeb%25252f%2526wctx%253Drm%25253d0%252526id%25253dpassive%252526ru%25253d%2525252feSvc%2525252fWeb%2525252fPortalServices%2525252fWelcomePage%26NameIdFormat%3DEmail%26esrvcID%3DCPFeService&TAM_OP=login","SingPass Login","1","2019-10-13 17:00:35","0"
"https://www.cpf.gov.sg/eSvc/Web/PortalServices/WelcomePage","CPFB | Information","1","2019-10-13 17:00:34","0"
"https://www.cpf.gov.sg/eSvc/Web/SingPassInterim?returnAction=%252feSvc%252fWeb%252fPortalServices%252fWelcomePage&eserviceId=CPFeService","CPFB | Information","1","2019-10-13 17:00:34","0"
"https://www.google.com/search?newwindow=1&ei=nOeiXaa3N8n2rQG4nbaIDA&q=cpf+portal&oq=cpf&gs_l=psy-ab.3.0.0i67j0j0i131i67j0j0i67j0l2j0i67j0l2.15278.15695..16731...0.4..0.48.125.3......0....1..gws-wiz.......0i71j0i131.ABmfjWn4KTo","cpf portal - Google Search","3","2019-10-13 17:00:30","0"
"https://www.ns.sg/nsp/portal/site/login","Login","1","2019-10-13 17:00:13","0"
"https://www.google.com/search?newwindow=1&ei=eeeiXc-zN5T69QOz-qOIAQ&q=ns+portal&oq=nsp&gs_l=psy-ab.3.0.0i10j0l9.32555.33323..34433...0.4..0.56.141.3......0....1..gws-wiz.......0i71j0i273j0i131j0i67.qbIP-9j5bQI","ns portal - Google Search","3","2019-10-13 17:00:13","13"
"https://www.cimbclicks.com.sg/clicks/","Welcome To CIMB Bank","2","2019-10-13 17:00:06","0"
"https://internet-banking.dbs.com.sg/IB/Welcome","DBS iBanking","2","2019-10-13 16:59:51","0"
"https://internet.ocbc.com/internet-banking/Login/Login","Login","1","2019-10-13 16:59:39","0"
"https://www.google.com/search?newwindow=1&ei=bOeiXePCDZCy9QPd_YG4AQ&q=ocbc+ibanking&oq=ocbc&gs_l=psy-ab.3.0.0i67l2j0l2j0i131j0i67j0l4.11796.12350..13106...0.4..0.52.160.4......0....1..gws-wiz.......0i71j0i131i67.WTeqj7x2DiU","ocbc ibanking - Google Search","3","2019-10-13 16:59:38","0"
"https://www.google.com/search?newwindow=1&ei=YeeiXZOEEomz9QPok4-4Dw&q=cimb+ibanking&oq=cimb&gs_l=psy-ab.3.0.0i67l2j0i273j0i67l4j0l3.9168.9608..10446...0.4..0.66.200.4......0....1..gws-wiz.......0i71j0i131i67.chzdBRUOHxc","cimb ibanking - Google Search","3","2019-10-13 16:59:24","0"
"https://info.maybank2u.com.sg/eservices/personal/m2u-sg.aspx","Maybank Online Banking","2","2019-10-13 16:59:14","0"
"https://www.google.com/search?newwindow=1&ei=SeeiXZzmBMS7rQGtpovoCQ&q=maybank+ibanking&oq=may&gs_l=psy-ab.3.2.0i67l9j0.20924.21880..23607...1.4..0.81.207.4......0....1..gws-wiz.......0i71j0i131j0i131i67j0i10i67.Xtw6t1yezew","maybank ibanking - Google Search","3","2019-10-13 16:59:13","0"
"https://internet-banking.dbs.com.sg/","DBS Internet Banking","1","2019-10-13 16:58:50","0"
"https://www.google.com/search?q=dbs+ibanking&oq=dbs+ib&aqs=chrome.0.0j69i57j0l4.1197j0j1&sourceid=chrome&ie=UTF-8","dbs ibanking - Google Search","3","2019-10-13 16:58:49","0"
"https://xsite.singaporetech.edu.sg/d2l/lp/ouHome/defaultHome.d2l","Homepage - Singapore Institute of Technology","4","2019-10-13 16:58:37","0"
"https://xsite.singaporetech.edu.sg/d2l/le/content/33840/Home","Lectures - ICT2204-Ethical Hacking [2019/20 T1]","1","2019-10-13 16:57:59","0"
"https://xsite.singaporetech.edu.sg/d2l/le/content/33840/viewContent/260601/View","System Hacking - AY2019 - LMS - ICT2204-Ethical Hacking [2019/20 T1]","1","2019-10-13 16:57:52","0"
"https://xsite.singaporetech.edu.sg/d2l/home/33840","Homepage - ICT2204-Ethical Hacking [2019/20 T1]","1","2019-10-13 16:57:19","0"
"https://outlook.office365.com/mail/inbox/id/AAQkAGFmODJmZDVjLTFmYTctNDAxYi1iYTNlLTYzOWNlN2UxZmZkYQAQAPpKuu%2FXQFpAkPz9K9augX4%3D","Mail - ZHUO GUOBAO - Outlook","1","2019-10-13 16:57:12","0"
"https://xsite.singaporetech.edu.sg/d2l/le/content/33846/viewContent/261138/View","ict1010_lec8_tpt - ICT2203-Network Security [2019/20 T1]","1","2019-10-13 16:56:41","0"
"https://xsite.singaporetech.edu.sg/d2l/le/content/33846/viewContent/259940/View","Lab5a - Configuring IPv4 Static and Default Routes - ICT2203-Network Security [2019/20 T1]","1","2019-10-13 16:56:36","0"
"https://xsite.singaporetech.edu.sg/d2l/le/content/33846/viewContent/259946/View","Cisco Router Access-Lists Part 2 (Advanced) Cisco Router Tra - ICT2203-Network Security [2019/20 T1]","1","2019-10-13 16:56:29","0"
"https://xsite.singaporetech.edu.sg/d2l/le/content/33846/viewContent/259944/View","Cisco Router Access-Lists Part 1 (Fundamentals) Cisco Router - ICT2203-Network Security [2019/20 T1]","1","2019-10-13 16:56:28","0"
"https://xsite.singaporetech.edu.sg/d2l/le/content/33846/viewContent/257392/View","lab7b - Configuring NAT Pool Overload and PAT - ICT2203-Network Security [2019/20 T1]","1","2019-10-13 16:56:21","0"
"https://xsite.singaporetech.edu.sg/d2l/le/content/33846/viewContent/257391/View","lab10 - Configuring Basic DHCPv4 on a Router - ICT2203-Network Security [2019/20 T1]","1","2019-10-13 16:56:20","0"
"https://xsite.singaporetech.edu.sg/d2l/le/content/33846/viewContent/257394/View","ict1010_lec7a_arp - ICT2203-Network Security [2019/20 T1]","1","2019-10-13 16:56:19","0"
"https://xsite.singaporetech.edu.sg/d2l/le/content/33846/viewContent/257393/View","ict1010_lec10_app - ICT2203-Network Security [2019/20 T1]","1","2019-10-13 16:56:19","0"
"https://xsite.singaporetech.edu.sg/d2l/le/content/33846/viewContent/256607/View","xsite.singaporetech.edu.sg","1","2019-10-13 16:55:43","0"
"https://xsite.singaporetech.edu.sg/d2l/le/content/33846/viewContent/256548/View","xsite.singaporetech.edu.sg","1","2019-10-13 16:55:42","0"
"https://xsite.singaporetech.edu.sg/d2l/le/content/33846/viewContent/261939/View","ict2203_lec6_fw - ICT2203-Network Security [2019/20 T1]","1","2019-10-13 16:55:37","0"
"https://xsite.singaporetech.edu.sg/d2l/le/content/33850/Home","Practical Sessions - ICT2202-Digital Forensics [2019/20 T1]","1","2019-10-13 16:55:13","0"
"https://xsite.singaporetech.edu.sg/d2l/le/content/33850/viewContent/261480/View","dftt_image_5158e594856b21595ec187b4a078113f400aafaf.tar - ICT2202-Digital Forensics [2019/20 T1]","1","2019-10-13 16:55:07","0"
"https://xsite.singaporetech.edu.sg/d2l/le/content/33850/viewContent/261479/View","ayam_32fc01a1209797caec643c37df51ff82510375e3.tar - ICT2202-Digital Forensics [2019/20 T1]","1","2019-10-13 16:55:07","0"
"https://xsite.singaporetech.edu.sg/d2l/le/content/33850/viewContent/261478/View","X04-2 - More Challenges, Part III - ICT2202-Digital Forensics [2019/20 T1]","1","2019-10-13 16:55:04","0"
"https://xsite.singaporetech.edu.sg/d2l/le/content/33850/viewContent/261477/View","X04-1 - More Challenges, Part II - ICT2202-Digital Forensics [2019/20 T1]","1","2019-10-13 16:55:03","0"
"https://xsite.singaporetech.edu.sg/d2l/le/content/33850/viewContent/261438/View","untitled-and-more - ICT2202-Digital Forensics [2019/20 T1]","1","2019-10-13 16:54:54","0"
"https://xsite.singaporetech.edu.sg/d2l/le/content/33850/viewContent/261437/View","untitled - ICT2202-Digital Forensics [2019/20 T1]","1","2019-10-13 16:54:54","0"
"https://xsite.singaporetech.edu.sg/d2l/le/content/33850/viewContent/261436/View","untitled - ICT2202-Digital Forensics [2019/20 T1]","1","2019-10-13 16:54:49","0"
"https://xsite.singaporetech.edu.sg/d2l/le/content/33850/viewContent/261435/View","untitled - ICT2202-Digital Forensics [2019/20 T1]","1","2019-10-13 16:54:45","0"
"https://xsite.singaporetech.edu.sg/d2l/le/content/33850/viewContent/261434/View","untitled - ICT2202-Digital Forensics [2019/20 T1]","1","2019-10-13 16:54:40","0"
"https://xsite.singaporetech.edu.sg/d2l/le/content/33850/viewContent/261421/View","P06 - The Files - ICT2202-Digital Forensics [2019/20 T1]","1","2019-10-13 16:52:35","0"
"https://xsite.singaporetech.edu.sg/d2l/home/33850","Homepage - ICT2202-Digital Forensics [2019/20 T1]","1","2019-10-13 16:52:27","0"
"https://in4sit.singaporetech.edu.sg/psp/CSSISSTD/EMPLOYEE/SA/?cmd=logout","SIT Student Portal","1","2019-10-13 16:48:07","0"
"https://in4sit.singaporetech.edu.sg/psc/CSSISSTD/EMPLOYEE/SA/c/NUI_FRAMEWORK.PT_AGSTARTPAGE_NUI.GBL?CONTEXTIDPARAMS=TEMPLATE_ID%3aPTPPNAVCOL&scname=ADMN_MODULE_MANAGEMENT&PTPPB_GROUPLET_ID=N_SR_MODULE_MATTERS&CRefName=ADMN_NAVCOLL_18&AJAXTRANSFER=Y","Course Management","1","2019-10-13 16:47:36","0"
"https://in4sit.singaporetech.edu.sg/psc/CSSISSTD/EMPLOYEE/SA/s/WEBLIB_PTBR.ISCRIPT1.FieldFormula.IScript_StartPage","My Homepage","1","2019-10-13 16:47:33","0"
"https://in4sit.singaporetech.edu.sg/psc/CSSISSTD/EMPLOYEE/SA/c/NUI_FRAMEWORK.PT_LANDINGPAGE.GBL?","My Homepage","1","2019-10-13 16:47:33","0"
"https://in4sit.singaporetech.edu.sg/psc/CSSISSTD/EMPLOYEE/SA/c/NUI_FRAMEWORK.PT_AGSTARTPAGE_NUI.GBL?CONTEXTIDPARAMS=TEMPLATE_ID%3aPTPPNAVCOL&scname=CS_SAA_ACADEMIC_PROGRESS_FL&PTPPB_GROUPLET_ID=N_ACAD_PROGRESS_TILE&CRefName=ADMN_NAVCOLL_5&AJAXTRANSFER=Y","Academic Progress","1","2019-10-13 16:47:29","0"
"https://in4sit.singaporetech.edu.sg/psp/CSSISSTD/?cmd=login&languageCd=ENG&","My Homepage","2","2019-10-13 16:47:22","0"
"https://in4sit.singaporetech.edu.sg/psc/CSSISSTD/EMPLOYEE/ERP/c/NUI_FRAMEWORK.PT_LANDINGPAGE.GBL","My Homepage","3","2019-10-13 16:47:22","0"
"https://in4sit.singaporetech.edu.sg/psc/CSSISSTD/EMPLOYEE/SA/c/NUI_FRAMEWORK.PT_LANDINGPAGE.GBL","My Homepage","2","2019-10-13 16:47:18","0"
"https://fs.singaporetech.edu.sg/adfs/ls/idpinitiatedsignon.asmx?loginToRp=https://in4sit.singaporetech.edu.sg/psp/CSSISSTD/","Working...","1","2019-10-13 16:47:17","0"
"https://sitvpn.singaporetech.edu.sg/global-protect/login.esp","GlobalProtect Portal","4","2019-10-13 16:43:37","0"
"https://sitvpn.singaporetech.edu.sg/global-protect/getsoftwarepage.esp","GlobalProtect Portal","1","2019-10-13 16:43:37","0"
"https://sitvpn.singaporetech.edu.sg/","GlobalProtect Portal","2","2019-10-13 16:43:08","0"
"https://www.singaporetech.edu.sg/sites/default/files/SIT_VPNStudGuide.pdf","SIT_VPNStudGuide.pdf","2","2019-10-13 16:43:04","0"
"https://www.google.com/search?newwindow=1&ei=MuOiXbu9N9mb9QOrs76wDg&q=sit+globalprotect+download&oq=sit+globalpro&gs_l=psy-ab.3.1.0l2.81246.86618..87647...8.7..0.85.964.21......0....1..gws-wiz.......0i71j0i67j0i273j0i10j0i22i10i30j0i22i30j0i8i13i30j33i160.9g_jf4zO4RQ","sit globalprotect download - Google Search","3","2019-10-13 16:42:51","0"
"https://www.google.com/search?newwindow=1&ei=BuOiXcnuOIHcrQHK864Q&q=in4sit+sit&oq=sit+globalprotect&gs_l=psy-ab.1.1.0i71l8.0.0..43529...0.2..0.0.0.......0......gws-wiz.fwrgJ86bPHc","in4sit sit - Google Search","3","2019-10-13 16:41:23","0"
"https://www.singaporetech.edu.sg/sites/default/files/VPN%20user%20guide%20%2815Jun2017%29%5B3%5D.pdf","VPN user guide (15Jun2017)[3].pdf","1","2019-10-13 16:40:42","0"
"https://www.google.com/search?newwindow=1&ei=-OKiXeeHPM-S9QOo7ZXgCg&q=sit+globalprotect&oq=sit+global+p&gs_l=psy-ab.3.0.0i10l2j0i22i10i30j0i22i30l4.8280.12155..13285...0.3..0.80.721.17......0....1..gws-wiz.......0i71j0i67j0.NDOXuxbD974","sit globalprotect - Google Search","3","2019-10-13 16:40:39","0"
"https://www.singaporetech.edu.sg/students","Students | SIT","1","2019-10-13 16:40:26","0"
"https://www.google.com/search?newwindow=1&ei=9eKiXcnNOdGR9QOd8YzwAQ&q=sit+student+portal&oq=sit+stude&gs_l=psy-ab.3.0.0l10.448.1223..1942...0.2..0.73.261.6......0....1..gws-wiz.......0i71j0i67i70i249j0i67.29e6v1IJkjg","sit student portal - Google Search","3","2019-10-13 16:40:25","0"
"https://www.google.com/search?newwindow=1&ei=zOKiXYyRF5mo9QOcsZngDw&q=sit+&oq=sit+&gs_l=psy-ab.3..0i273j0i67l2j0l7.39364.39798..40878...0.4..0.82.222.4......0....1..gws-wiz.......0i71j0i131.zf83JJL7Htk&ved=0ahUKEwiMp6yJ65jlAhUZVH0KHZxYBvwQ4dUDCAs&uact=5","sit - Google Search","4","2019-10-13 16:40:23","0"
"https://docs.paloaltonetworks.com/content/techdocs/en_US/globalprotect/4-1/globalprotect-app-user-guide/globalprotect-app-for-windows/download-and-install-the-globalprotect-app-for-windows.html#idf9d1968d-51fb-463b-8923-4c785cee5f18","Download and Install the GlobalProtect App for Windows","1","2019-10-13 16:40:01","15"
"http://docs.paloaltonetworks.com/globalprotect/4-1/globalprotect-app-user-guide/globalprotect-app-for-windows/download-and-install-the-globalprotect-app-for-windows.html#idf9d1968d-51fb-463b-8923-4c785cee5f18","Download and Install the GlobalProtect App for Windows","1","2019-10-13 16:40:01","0"
"https://docs.paloaltonetworks.com/globalprotect/4-1/globalprotect-app-user-guide/globalprotect-app-for-windows/download-and-install-the-globalprotect-app-for-windows.html#idf9d1968d-51fb-463b-8923-4c785cee5f18","Download and Install the GlobalProtect App for Windows","1","2019-10-13 16:40:01","0"
"https://docs.paloaltonetworks.com/content/techdocs/en_US/globalprotect/4-1/globalprotect-app-user-guide/globalprotect-app-for-windows.html","GlobalProtect App for Windows","1","2019-10-13 16:39:57","0"
"http://docs.paloaltonetworks.com/globalprotect/4-1/globalprotect-app-user-guide/globalprotect-app-for-windows.html","GlobalProtect App for Windows","1","2019-10-13 16:39:57","198"
"https://docs.paloaltonetworks.com/globalprotect/4-1/globalprotect-app-user-guide/globalprotect-app-for-windows.html","GlobalProtect App for Windows","1","2019-10-13 16:39:57","105"
"https://docs.paloaltonetworks.com/globalprotect/4-1/globalprotect-app-user-guide/globalprotect-app-for-windows/download-and-install-the-globalprotect-app-for-windows","Download and Install the GlobalProtect App for Windows","1","2019-10-13 16:39:45","0"
"https://www.google.com/search?q=global+protect&oq=global+protect&aqs=chrome..69i57j0l5.5284j0j1&sourceid=chrome&ie=UTF-8","global protect - Google Search","3","2019-10-13 16:39:40","194"
"https://login.pearsoncmg.com/sso/SSOServlet2?cmd=login&environment=prod&errurl=https%3A%2F%2Flearningcatalytics.com%2Fsign_in&okurl=https%3A%2F%2Flearningcatalytics.com%2Flogin&siteid=252444","Join Session","1","2019-10-13 16:39:06","0"
"https://learningcatalytics.com/login?key=214733188543957269132019","Join Session","1","2019-10-13 16:39:06","0"
"https://learningcatalytics.com/","Join Session","1","2019-10-13 16:39:06","0"
"https://learningcatalytics.com/class_sessions","Join Session","1","2019-10-13 16:39:06","0"
"https://learningcatalytics.com/sign_in?login=true","Sign In","1","2019-10-13 16:38:50","0"
"https://www.pearson.com/us/higher-education/products-services-teaching/learning-engagement-tools/learning-catalytics.html","Learning Catalytics","1","2019-10-13 16:38:45","0"
"https://www.google.com/search?q=learning+catalytics&oq=learning+ca&aqs=chrome.1.69i57j0l5.4787j0j1&sourceid=chrome&ie=UTF-8","learning catalytics - Google Search","3","2019-10-13 16:38:44","0"
"https://sitsingaporetechedu-my.sharepoint.com/personal/1800601_sit_singaporetech_edu_sg/Documents/07.%20Sharing/2201/M2/M2%20Requirements.docx?web=1&ct=1570955894373&or=office%2Ecom&cid=8fd582c6-b385-443e-9a28-7a4b106e2b76","M2 Requirements.docx","1","2019-10-13 16:38:14","0"
"https://www.office.com/launch/Word?ui=en-US&rs=US&auth=2","Word","1","2019-10-13 16:38:04","0"
"https://www.office.com/","","1","2019-10-13 16:38:04","0"
"https://office.live.com/start/auth/signin","Working...","1","2019-10-13 16:38:03","0"
"https://office.live.com/start/Word.aspx?s=4&auth=2&nf=1","Working...","1","2019-10-13 16:38:03","0"
"https://www.office.com/launch/Word?ui=en%2DUS&rs=US&auth=2","Working...","1","2019-10-13 16:38:03","0"
"https://login.microsoftonline.com/common/oauth2/authorize?client_id=4345a7b9-9a63-4910-a426-35363201d503&response_mode=form_post&response_type=code+id_token&scope=openid+profile&state=OpenIdConnect.AuthenticationProperties%3dcieoFrUfeUBRcJBd6jqf4h6Gp4w3IS26tnra5wT0JWTtbm9xgfMLVKmDCdpkE02iRvaduQ96KgJE4FWnH553kcjDXSy0GuovSIaAgcANBd9GCiDBvjygS8wl7BWxwNquYR6Jaq4cUFurtTanYM-R7kTzLFhp6Y7wIjJxLgRPOowvD-qEArvZtCs-FKfxR_uGCsGrun8NyGGU5xt7FNmB9n7lqXGm5HitKd3MO6BWl8Z-HVh5oIqbijlr4WXCvhii&nonce=637065526841722722.NDAyZDAwMjUtNTFjOC00ZjNiLWE4MzQtYjVhZWI1YjBkOTk2YjVkNDBlNWQtNDNhMi00YWMyLWI4NDUtYjllZjEyYzU5ZmIy&redirect_uri=https%3a%2f%2fwww.office.com%2f&ui_locales=en-US&mkt=en-US&client-request-id=6f644abd-47ad-403d-9068-b8e55bfe6a1f&msafed=0","Working...","1","2019-10-13 16:38:03","15"
"https://login.windows.net/common/oauth2/authorize?response_mode=form_post&response_type=id_token&scope=openid&msafed=0&nonce=c3bb9f8e-f231-4626-8139-aa0193cf9bcd.637065526829956397&state=https%3a%2f%2foffice.live.com%2fstart%2fWord.aspx%3fs%3d4%26auth%3d2%26nf%3d1&client_id=4b233688-031c-404b-9a80-a4f3f2351f90&redirect_uri=https%3a%2f%2foffice.live.com%2fstart%2fauth%2fsignin&login_hint=1801762%40sit.singaporetech.edu.sg","Working...","1","2019-10-13 16:38:03","0"
"https://login.microsoftonline.com/common/oauth2/authorize?response_mode=form_post&response_type=id_token&scope=openid&msafed=0&nonce=c3bb9f8e-f231-4626-8139-aa0193cf9bcd.637065526829956397&state=https%3a%2f%2foffice.live.com%2fstart%2fWord.aspx%3fs%3d4%26auth%3d2%26nf%3d1&client_id=4b233688-031c-404b-9a80-a4f3f2351f90&redirect_uri=https%3a%2f%2foffice.live.com%2fstart%2fauth%2fsignin&login_hint=1801762%40sit.singaporetech.edu.sg","Working...","1","2019-10-13 16:38:03","0"
"https://go.microsoft.com/fwlink/?LinkID=746664","Microsoft Word - Work together on Word documents","1","2019-10-13 16:38:02","14"
"https://office.live.com/start/Word.aspx","Microsoft Word - Work together on Word documents","1","2019-10-13 16:38:02","0"
"https://www.google.com/search?newwindow=1&ei=YuKiXZPEJMX99QOdxavwCg&q=word+online+&oq=word+online+&gs_l=psy-ab.3..0i273j0l9.4330.4330..5316...0.0..0.123.123.0j1......0....1..gws-wiz.RDI0RWapw9w&ved=0ahUKEwiT_fPW6pjlAhXFfn0KHZ3iCq4Q4dUDCAs&uact=5","word online - Google Search","3","2019-10-13 16:38:01","0"
"https://www.google.com/search?newwindow=1&ei=TOKiXai4GMe89QPlrY64CA&q=word+oline+sit&oq=word+oline+sit&gs_l=psy-ab.3..0i22i30l3j0i22i10i30l2j0i22i30j0i8i13i10i30l4.19287.21360..21509...0.4..0.106.821.13j1......0....1..gws-wiz.......0i71j0i273j0i131j0j0i67j0i10j0i13.yEXSiHDI6UU&ved=0ahUKEwiojqnM6pjlAhVHXn0KHeWWA4cQ4dUDCAs&uact=5","word oline sit - Google Search","3","2019-10-13 16:37:55","0"
"https://sitsingaporetechedu.sharepoint.com/?wa=wsignin1.0","Access required","2","2019-10-13 16:37:43","75"
"https://sitsingaporetechedu.sharepoint.com/_layouts/15/Authenticate.aspx?Source=%2F%3Fwa%3Dwsignin1%2E0","Access required","2","2019-10-13 16:37:43","39"
"https://sitsingaporetechedu.sharepoint.com/_forms/default.aspx","Access required","1","2019-10-13 16:37:43","6"
"https://sitsingaporetechedu.sharepoint.com/_layouts/15/AccessDenied.aspx?Source=https%3A%2F%2Fsitsingaporetechedu%2Esharepoint%2Ecom%2F%3Fwa%3Dwsignin1%2E0&correlation=0f670d9f%2Dc0f0%2D0000%2D2d1d%2D5ba7f33af448&Type=item&name=d870d965%2Dee7d%2D492d%2Da9d8%2D132258638732&listItemId=21","Access required","1","2019-10-13 16:37:43","0"
"https://sitsingaporetechedu.sharepoint.com/_forms/default.aspx?ReturnUrl=%2f_layouts%2f15%2fAuthenticate.aspx%3fSource%3d%252F%253Fwa%253Dwsignin1%252E0&Source=cookie","Working...","1","2019-10-13 16:37:43","30"
"https://login.windows.net/64991f7f-44d6-4d8c-9cd4-7862e8cb94c6/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&protectedtoken=true&response%5Ftype=code%20id%5Ftoken&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=BBC7D61C7E7B08D1C06B43B232FFD7C4A2C63271DA542428%2D7D0E7ACF8D2A4165FBC63D4E379A298C6E0BC2D483F7A97849E40BFE08C39F28&redirect%5Furi=https%3A%2F%2Fsitsingaporetechedu%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&domain%5Fhint=singaporetech%2Eedu%2Esg&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=0f670d9f%2Df0ce%2D0000%2D32ac%2D462c4c39c365","Working...","1","2019-10-13 16:37:43","0"
"https://login.microsoftonline.com/64991f7f-44d6-4d8c-9cd4-7862e8cb94c6/oauth2/authorize?client_id=00000003-0000-0ff1-ce00-000000000000&response_mode=form_post&protectedtoken=true&response_type=code%20id_token&resource=00000003-0000-0ff1-ce00-000000000000&scope=openid&nonce=BBC7D61C7E7B08D1C06B43B232FFD7C4A2C63271DA542428-7D0E7ACF8D2A4165FBC63D4E379A298C6E0BC2D483F7A97849E40BFE08C39F28&redirect_uri=https:%2F%2Fsitsingaporetechedu.sharepoint.com%2F_forms%2Fdefault.aspx&domain_hint=singaporetech.edu.sg&wsucxt=1&cobrandid=11bd8083-87e0-41b5-bb78-0bc43c8a8e8a&client-request-id=0f670d9f-f0ce-0000-32ac-462c4c39c365","Working...","1","2019-10-13 16:37:43","0"
"https://login.microsoftonline.com/kmsi","Continue","2","2019-10-13 16:37:42","0"
"https://login.microsoftonline.com/login.srf","Sign in to your account","6","2019-10-13 16:37:37","8"
"https://fs.singaporetech.edu.sg/adfs/ls?wa=wsignin1.0&wtrealm=urn:federation:MicrosoftOnline&wctx=wa%3Dwsignin1.0%26rpsnv%3D2%26ct%3D1309506286%26rver%3D6.1.6206.0%26wp%3DMCMBI%26wreply%3Dhttps%253A//sitsingaporetechedu.sharepoint.com&client-request-id=e27278de-c2cf-4480-0a48-0080010400fb","Working...","2","2019-10-13 16:37:37","0"
"https://fs.singaporetech.edu.sg/adfs/ls?wa=wsignin1.0&wtrealm=urn:federation:MicrosoftOnline&wctx=wa%3Dwsignin1.0%26rpsnv%3D2%26ct%3D1309506286%26rver%3D6.1.6206.0%26wp%3DMCMBI%26wreply%3Dhttps%253A//sitsingaporetechedu.sharepoint.com","Sign In","1","2019-10-13 16:37:36","0"
"https://www.google.com/search?newwindow=1&ei=G-KiXdWGJIq7rQGnjb6ACg&q=sit+sharepoint&oq=sit+sha&gs_l=psy-ab.3.0.0l8j0i22i30l2.46406.47329..48217...0.4..0.64.365.7......0....1..gws-wiz.......0i71j0i67j0i10i67j0i273j0i10.j9LaHgAyI9M","sit sharepoint - Google Search","3","2019-10-13 16:37:32","0"
"https://booking.singaporetech.edu.sg/WebApps2019/ResourceBooking/","","2","2019-10-13 16:37:00","0"
"https://booking.singaporetech.edu.sg/WebApps2019/ResourceBooking/RoomBooking","","1","2019-10-13 16:37:00","0"
"https://booking.singaporetech.edu.sg/booking","Resource Booking System","1","2019-10-13 16:36:45","18"
"https://booking.singaporetech.edu.sg/booking/","Resource Booking System","1","2019-10-13 16:36:45","0"
"https://booking.singaporetech.edu.sg/","Resource Booking System","1","2019-10-13 16:36:45","0"
"https://www.google.com/search?newwindow=1&ei=-eGiXYLzC9Dd9QPn8IzYAw&q=resource+booking+sit&oq=resource&gs_l=psy-ab.3.0.0i67l2j0l8.29696.32404..33768...1.0..0.77.682.15......0....1..gws-wiz.....0..0i131j0i273.sIzHjRm4w1k","resource booking sit - Google Search","3","2019-10-13 16:36:43","0"
"https://outlook.office365.com/owa/?realm=sit.singaporetech.edu.sg","Outlook","1","2019-10-13 16:36:13","0"
"https://outlook.office365.com/mail/","Outlook","1","2019-10-13 16:36:13","0"
